ID,condition,subcondition,trialType,objects,ratings
830,BB,B,Control,D,0.834
831,BB,B,Control,A,0.775
832,BB,B,Control,B,0.832
833,BB,B,Control,C,0.633
834,BB,B,Control,D,0.827
835,BB,B,Experimental,A,0.87
836,BB,B,Experimental,B,0.673
837,BB,B,Experimental,C,0.753
838,BB,B,Experimental,A,0.886
839,BB,B,Experimental,B,0.645
840,BB,B,Experimental,C,0.81
841,BB,B,Control,A,0.584
842,BB,B,Control,B,0.82
843,BB,B,Control,C,0.782
844,BB,B,Control,D,0.849
845,BB,B,Control,A,0.64
846,BB,B,Control,B,0.685
847,BB,B,Control,C,0.81
848,BB,B,Control,D,0.844
849,BB,B,Experimental,A,0.861
850,BB,B,Experimental,B,0.872
851,BB,B,Experimental,C,0.748
852,BB,B,Experimental,A,0.887
853,BB,B,Experimental,B,0.657
854,BB,B,Experimental,C,0.766
855,BB,B,Control,A,0.831
856,BB,B,Control,B,0.645
857,BB,B,Control,C,0.701
858,BB,B,Control,D,0.823
859,BB,B,Control,A,0.513
860,BB,B,Control,B,0.805
861,BB,B,Control,C,0.819
862,BB,B,Control,D,0.844
863,BB,B,Experimental,A,0.857
864,BB,B,Experimental,B,0.806
865,BB,B,Experimental,C,0.702
866,BB,B,Experimental,A,0.864
867,BB,B,Experimental,B,0.595
868,BB,B,Experimental,C,0.82
869,BB,B,Control,A,0.763
870,BB,B,Control,B,0.646
871,BB,B,Control,C,0.778
872,BB,B,Control,D,0.846
873,BB,B,Control,A,0.82
874,BB,B,Control,B,0.844
875,BB,B,Control,C,0.444
876,BB,B,Control,D,0.848
877,BB,B,Experimental,A,0.868
878,BB,B,Experimental,B,0.762
879,BB,B,Experimental,C,0.821
880,BB,B,Experimental,A,0.883
881,BB,B,Experimental,B,0.721
882,BB,B,Experimental,C,0.781
883,BB,B,Control,A,0.772
884,BB,B,Control,B,0.688
885,BB,B,Control,C,0.835
886,BB,B,Control,D,0.846
887,BB,B,Control,A,0.759
888,BB,B,Control,B,0.746
889,BB,B,Control,C,0.853
890,BB,B,Control,D,0.84
891,BB,B,Experimental,A,0.888
892,BB,B,Experimental,B,0.681
893,BB,B,Experimental,C,0.775
894,BB,B,Experimental,A,0.868
895,BB,B,Experimental,B,0.7
896,BB,B,Experimental,C,0.868
897,BB,C,Experimental,A,0.865
898,BB,C,Experimental,B,0.875
899,BB,C,Experimental,C,0.758
900,BB,C,Experimental,A,0.857
901,BB,C,Experimental,B,0.75
902,BB,C,Experimental,C,0.884
903,BB,C,Control,A,0.781
904,BB,C,Control,B,0.663
905,BB,C,Control,C,0.753
906,BB,C,Control,D,0.842
907,BB,C,Control,A,0.731
908,BB,C,Control,B,0.874
909,BB,C,Control,C,0.593
910,BB,C,Control,D,0.824
911,BB,C,Experimental,A,0.861
912,BB,C,Experimental,B,0.719
913,BB,C,Experimental,C,0.826
914,BB,C,Experimental,A,0.886
915,BB,C,Experimental,B,0.705
916,BB,C,Experimental,C,0.805
917,BB,C,Control,A,0.715
918,BB,C,Control,B,0.606
919,BB,C,Control,C,0.862
920,BB,C,Control,D,0.831
921,BB,C,Control,A,0.596
922,BB,C,Control,B,0.763
923,BB,C,Control,C,0.865
924,BB,C,Control,D,0.851
925,BB,C,Experimental,A,0.857
926,BB,C,Experimental,B,0.887
927,BB,C,Experimental,C,0.732
928,BB,C,Experimental,A,0.914
929,BB,C,Experimental,B,0.681
930,BB,C,Experimental,C,0.656
931,BB,C,Control,A,0.764
932,BB,C,Control,B,0.885
933,BB,C,Control,C,0.581
934,BB,C,Control,D,0.847
935,BB,C,Control,A,0.628
936,BB,C,Control,B,0.879
937,BB,C,Control,C,0.728
938,BB,C,Control,D,0.846
939,BB,C,Experimental,A,0.883
940,BB,C,Experimental,B,0.451
941,BB,C,Experimental,C,0.838
942,BB,C,Experimental,A,0.88
943,BB,C,Experimental,B,0.722
944,BB,C,Experimental,C,0.772
945,BB,C,Control,A,0.785
946,BB,C,Control,B,0.767
947,BB,C,Control,C,0.616
948,BB,C,Control,D,0.84
949,BB,C,Control,A,0.79
950,BB,C,Control,B,0.51
951,BB,C,Control,C,0.811
952,BB,C,Control,D,0.843
953,BB,C,Experimental,A,0.903
954,BB,C,Experimental,B,0.575
955,BB,C,Experimental,C,0.767
956,BB,C,Experimental,A,0.868
957,BB,C,Experimental,B,0.798
958,BB,C,Experimental,C,0.679
959,BB,C,Control,A,0.769
960,BB,C,Control,B,0.549
961,BB,C,Control,C,0.826
962,BB,C,Control,D,0.854
963,BB,C,Control,A,0.8
964,BB,C,Control,B,0.749
965,BB,C,Control,C,0.677
966,BB,C,Control,D,0.855
967,BB,C,Experimental,A,0.872
968,BB,C,Experimental,B,0.779
969,BB,C,Experimental,C,0.607
970,BB,C,Experimental,A,0.889
971,BB,C,Experimental,B,0.606
972,BB,C,Experimental,C,0.822
973,BB,C,Control,A,0.732
974,BB,C,Control,B,0.735
975,BB,C,Control,C,0.696
976,BB,C,Control,D,0.853
977,BB,C,Control,A,0.834
978,BB,C,Control,B,0.833
979,BB,C,Control,C,0.646
980,BB,C,Control,D,0.852
981,BB,C,Experimental,A,0.898
982,BB,C,Experimental,B,0.636
983,BB,C,Experimental,C,0.704
984,BB,C,Experimental,A,0.878
985,BB,C,Experimental,B,0.627
986,BB,C,Experimental,C,0.852
987,BB,C,Control,A,0.826
988,BB,C,Control,B,0.738
989,BB,C,Control,C,0.571
990,BB,C,Control,D,0.858
991,BB,C,Control,A,0.825
992,BB,C,Control,B,0.728
993,BB,C,Control,C,0.81
994,BB,C,Control,D,0.849
995,BB,C,Experimental,A,0.889
996,BB,C,Experimental,B,0.679
997,BB,C,Experimental,C,0.764
998,BB,C,Experimental,A,0.865
999,BB,C,Experimental,B,0.884
1000,BB,C,Experimental,C,0.631
1001,BB,C,Control,A,0.703
1002,BB,C,Control,B,0.772
1003,BB,C,Control,C,0.835
1004,BB,C,Control,D,0.823
1005,BB,C,Control,A,0.701
1006,BB,C,Control,B,0.835
1007,BB,C,Control,C,0.782
1008,BB,C,Control,D,0.857
1009,BB,C,Experimental,A,0.87
1010,BB,C,Experimental,B,0.831
1011,BB,C,Experimental,C,0.72
1012,BB,C,Experimental,A,0.882
1013,BB,C,Experimental,B,0.607
1014,BB,C,Experimental,C,0.813
1015,BB,C,Control,A,0.718
1016,BB,C,Control,B,0.771
1017,BB,C,Control,C,0.666
1018,BB,C,Control,D,0.859
1019,BB,C,Control,A,0.847
1020,BB,C,Control,B,0.517
1021,BB,C,Control,C,0.794
1022,BB,C,Control,D,0.854
1023,BB,C,Experimental,A,0.856
1024,BB,C,Experimental,B,0.744
1025,BB,C,Experimental,C,0.872
1026,BB,C,Experimental,A,0.865
1027,BB,C,Experimental,B,0.816
1028,BB,C,Experimental,C,0.807
1029,BB,C,Control,A,0.492
1030,BB,C,Control,B,0.792
1031,BB,C,Control,C,0.867
1032,BB,C,Control,D,0.843
1033,BB,C,Control,A,0.726
1034,BB,C,Control,B,0.835
1035,BB,C,Control,C,0.707
1036,BB,C,Control,D,0.851
1037,BB,C,Experimental,A,0.873
1038,BB,C,Experimental,B,0.765
1039,BB,C,Experimental,C,0.555
1040,BB,C,Experimental,A,0.868
1041,BB,C,Experimental,B,0.635
1042,BB,C,Experimental,C,0.822
1043,BB,C,Control,A,0.905
1044,BB,C,Control,B,0.69
1045,BB,C,Control,C,0.711
1046,BB,C,Control,D,0.844
1047,BB,C,Control,A,0.785
1048,BB,C,Control,B,0.835
1049,BB,C,Control,C,0.723
1050,BB,C,Control,D,0.85
1051,BB,C,Experimental,A,0.875
1052,BB,C,Experimental,B,0.853
1053,BB,C,Experimental,C,0.549
1054,BB,C,Experimental,A,0.87
1055,BB,C,Experimental,B,0.866
1056,BB,C,Experimental,C,0.715
1057,BB,C,Control,A,0.785
1058,BB,C,Control,B,0.54
1059,BB,C,Control,C,0.822
1060,BB,C,Control,D,0.841
1061,BB,C,Control,A,0.845
1062,BB,C,Control,B,0.593
1063,BB,C,Control,C,0.74
1064,BB,C,Control,D,0.85
1065,BB,C,Experimental,A,0.877
1066,BB,C,Experimental,B,0.715
1067,BB,C,Experimental,C,0.852
1068,BB,C,Experimental,A,0.874
1069,BB,C,Experimental,B,0.711
1070,BB,C,Experimental,C,0.77
1071,BB,C,Control,A,0.586
1072,BB,C,Control,B,0.742
1073,BB,C,Control,C,0.865
1074,BB,C,Control,D,0.84
1075,BB,C,Control,A,0.79
1076,BB,C,Control,B,0.686
1077,BB,C,Control,C,0.722
1078,BB,C,Control,D,0.837
1079,BB,C,Experimental,A,0.891
1080,BB,C,Experimental,B,0.812
1081,BB,C,Experimental,C,0.539
1082,BB,C,Experimental,A,0.856
1083,BB,C,Experimental,B,0.757
1084,BB,C,Experimental,C,0.883
1085,BB,C,Control,A,0.721
1086,BB,C,Control,B,0.66
1087,BB,C,Control,C,0.756
1088,BB,C,Control,D,0.824
1089,BB,C,Control,A,0.651
1090,BB,C,Control,B,0.802
1091,BB,C,Control,C,0.752
1092,BB,C,Control,D,0.842
1093,BB,C,Experimental,A,0.888
1094,BB,C,Experimental,B,0.507
1095,BB,C,Experimental,C,0.82
1096,BB,C,Experimental,A,0.853
1097,BB,C,Experimental,B,0.82
1098,BB,C,Experimental,C,0.764
1099,BB,C,Control,A,0.848
1100,BB,C,Control,B,0.735
1101,BB,C,Control,C,0.574
1102,BB,C,Control,D,0.849
1103,BB,C,Control,A,0.689
1104,BB,C,Control,B,0.824
1105,BB,C,Control,C,0.793
1106,BB,C,Control,D,0.847
1107,BB,C,Experimental,A,0.853
1108,BB,C,Experimental,B,0.759
1109,BB,C,Experimental,C,0.77
1110,BB,C,Experimental,A,0.874
1111,BB,C,Experimental,B,0.812
1112,BB,C,Experimental,C,0.716
1113,BB,C,Control,A,0.729
1114,BB,C,Control,B,0.747
1115,BB,C,Control,C,0.668
1116,BB,C,Control,D,0.848
1117,BB,C,Control,A,0.682
1118,BB,C,Control,B,0.721
1119,BB,C,Control,C,0.807
1120,BB,C,Control,D,0.85
1121,BB,C,Experimental,A,0.873
1122,BB,C,Experimental,B,0.757
1123,BB,C,Experimental,C,0.602
1124,BB,C,Experimental,A,0.88
1125,BB,C,Experimental,B,0.822
1126,BB,C,Experimental,C,0.772
1127,BB,C,Control,A,0.738
1128,BB,C,Control,B,0.719
1129,BB,C,Control,C,0.698
1130,BB,C,Control,D,0.832
1131,BB,C,Control,A,0.471
1132,BB,C,Control,B,0.833
1133,BB,C,Control,C,0.825
1134,BB,C,Control,D,0.843
1135,BB,C,Experimental,A,0.864
1136,BB,C,Experimental,B,0.7
1137,BB,C,Experimental,C,0.842
1138,BB,C,Experimental,A,0.854
1139,BB,C,Experimental,B,0.881
1140,BB,C,Experimental,C,0.753
1141,BB,C,Control,A,0.65
1142,BB,C,Control,B,0.847
1143,BB,C,Control,C,0.782
1144,BB,C,Control,D,0.841
1145,BB,C,Control,A,0.73
1146,BB,C,Control,B,0.803
1147,BB,C,Control,C,0.608
1148,BB,C,Control,D,0.847
1149,BB,C,Experimental,A,0.88
1150,BB,C,Experimental,B,0.511
1151,BB,C,Experimental,C,0.781
1152,BB,C,Experimental,A,0.864
1153,BB,C,Experimental,B,0.858
1154,BB,C,Experimental,C,0.57
1155,BB,C,Control,A,0.764
1156,BB,C,Control,B,0.749
1157,BB,C,Control,C,0.655
1158,BB,C,Control,D,0.844
1159,BB,C,Control,A,0.746
1160,BB,C,Control,B,0.665
1161,BB,C,Control,C,0.731
1162,BB,C,Control,D,0.855
1163,BB,C,Experimental,A,0.86
1164,BB,C,Experimental,B,0.678
1165,BB,C,Experimental,C,0.75
1166,BB,C,Experimental,A,0.89
1167,BB,C,Experimental,B,0.569
1168,BB,C,Experimental,C,0.786
1169,BB,C,Control,A,0.773
1170,BB,C,Control,B,0.779
1171,BB,C,Control,C,0.713
1172,BB,C,Control,D,0.84
1173,BB,C,Control,A,0.909
1174,BB,C,Control,B,0.636
1175,BB,C,Control,C,0.68
1176,BB,C,Control,D,0.844
1177,BB,C,Experimental,A,0.865
1178,BB,C,Experimental,B,0.764
1179,BB,C,Experimental,C,0.688
1180,BB,C,Experimental,A,0.89
1181,BB,C,Experimental,B,0.691
1182,BB,C,Experimental,C,0.705
1183,BB,C,Control,A,0.737
1184,BB,C,Control,B,0.842
1185,BB,C,Control,C,0.761
1186,BB,C,Control,D,0.848
1187,BB,C,Control,A,0.734
1188,BB,C,Control,B,0.835
1189,BB,C,Control,C,0.806
1190,BB,C,Control,D,0.844
1191,BB,C,Experimental,A,0.864
1192,BB,C,Experimental,B,0.75
1193,BB,C,Experimental,C,0.676
1194,BB,C,Experimental,A,0.893
1195,BB,C,Experimental,B,0.637
1196,BB,C,Experimental,C,0.703
1197,BB,C,Control,A,0.921
1198,BB,C,Control,B,0.63
1199,BB,C,Control,C,0.67
1200,BB,C,Control,D,0.857
1201,BB,C,Control,A,0.765
1202,BB,C,Control,B,0.843
1203,BB,C,Control,C,0.574
1204,BB,C,Control,D,0.849
1205,BB,C,Experimental,A,0.892
1206,BB,C,Experimental,B,0.723
1207,BB,C,Experimental,C,0.575
1208,BB,C,Experimental,A,0.859
1209,BB,C,Experimental,B,0.681
1210,BB,C,Experimental,C,0.77
1211,BB,C,Control,A,0.779
1212,BB,C,Control,B,0.787
1213,BB,C,Control,C,0.82
1214,BB,C,Control,D,0.852
1215,BB,C,Control,A,0.712
1216,BB,C,Control,B,0.661
1217,BB,C,Control,C,0.765
1218,BB,C,Control,D,0.846
1219,BB,C,Experimental,A,0.893
1220,BB,C,Experimental,B,0.737
1221,BB,C,Experimental,C,0.745
1222,BB,C,Experimental,A,0.871
1223,BB,C,Experimental,B,0.602
1224,BB,C,Experimental,C,0.826
1225,BB,C,Control,A,0.814
1226,BB,C,Control,B,0.55
1227,BB,C,Control,C,0.84
1228,BB,C,Control,D,0.844
1229,BB,C,Control,A,0.759
1230,BB,C,Control,B,0.677
1231,BB,C,Control,C,0.817
1232,BB,C,Control,D,0.849
1233,BB,C,Experimental,A,0.854
1234,BB,C,Experimental,B,0.801
1235,BB,C,Experimental,C,0.834
1236,BB,C,Experimental,A,0.891
1237,BB,C,Experimental,B,0.693
1238,BB,C,Experimental,C,0.617
1239,BB,C,Control,A,0.744
1240,BB,C,Control,B,0.75
1241,BB,C,Control,C,0.79
1242,BB,C,Control,D,0.851
1243,BB,C,Control,A,0.703
1244,BB,C,Control,B,0.7
1245,BB,C,Control,C,0.796
1246,BB,C,Control,D,0.85
1247,BB,C,Experimental,A,0.858
1248,BB,C,Experimental,B,0.83
1249,BB,C,Experimental,C,0.674
1250,BB,C,Experimental,A,0.876
1251,BB,C,Experimental,B,0.842
1252,BB,C,Experimental,C,0.73
1253,BB,C,Control,A,0.542
1254,BB,C,Control,B,0.851
1255,BB,C,Control,C,0.775
1256,BB,C,Control,D,0.845
1257,BB,C,Control,A,0.787
1258,BB,C,Control,B,0.801
1259,BB,C,Control,C,0.575
1260,BB,C,Control,D,0.854
1261,BB,C,Experimental,A,0.929
1262,BB,C,Experimental,B,0.664
1263,BB,C,Experimental,C,0.679
1264,BB,C,Experimental,A,0.86
1265,BB,C,Experimental,B,0.767
1266,BB,C,Experimental,C,0.789
1267,BB,C,Control,A,0.815
1268,BB,C,Control,B,0.722
1269,BB,C,Control,C,0.618
1270,BB,C,Control,D,0.852
1271,BB,C,Control,A,0.832
1272,BB,C,Control,B,0.584
1273,BB,C,Control,C,0.833
1274,BB,C,Control,D,0.852
1275,BB,C,Experimental,A,0.869
1276,BB,C,Experimental,B,0.765
1277,BB,C,Experimental,C,0.848
1278,BB,C,Experimental,A,0.877
1279,BB,C,Experimental,B,0.523
1280,BB,C,Experimental,C,0.834
1281,BB,C,Control,A,0.728
1282,BB,C,Control,B,0.744
1283,BB,C,Control,C,0.756
1284,BB,C,Control,D,0.848
1285,BB,C,Control,A,0.861
1286,BB,C,Control,B,0.746
1287,BB,C,Control,C,0.742
1288,BB,C,Control,D,0.844
1289,BB,C,Experimental,A,0.854
1290,BB,C,Experimental,B,0.764
1291,BB,C,Experimental,C,0.848
1292,BB,C,Experimental,A,0.862
1293,BB,C,Experimental,B,0.748
1294,BB,C,Experimental,C,0.7
1295,BB,C,Control,A,0.733
1296,BB,C,Control,B,0.847
1297,BB,C,Control,C,0.627
1298,BB,C,Control,D,0.835
1299,BB,C,Control,A,0.61
1300,BB,C,Control,B,0.801
1301,BB,C,Control,C,0.727
1302,BB,C,Control,D,0.849
1303,BB,C,Experimental,A,0.864
1304,BB,C,Experimental,B,0.861
1305,BB,C,Experimental,C,0.608
1306,BB,C,Experimental,A,0.88
1307,BB,C,Experimental,B,0.827
1308,BB,C,Experimental,C,0.601
1309,BB,C,Control,A,0.576
1310,BB,C,Control,B,0.878
1311,BB,C,Control,C,0.778
1312,BB,C,Control,D,0.85
1313,BB,C,Control,A,0.807
1314,BB,C,Control,B,0.7
1315,BB,C,Control,C,0.718
1316,BB,C,Control,D,0.85
1317,BB,C,Experimental,A,0.859
1318,BB,C,Experimental,B,0.784
1319,BB,C,Experimental,C,0.693
1320,BB,C,Experimental,A,0.856
1321,BB,C,Experimental,B,0.711
1322,BB,C,Experimental,C,0.767
1323,BB,C,Control,A,0.777
1324,BB,C,Control,B,0.542
1325,BB,C,Control,C,0.817
1326,BB,C,Control,D,0.852
1327,BB,C,Control,A,0.9
1328,BB,C,Control,B,0.691
1329,BB,C,Control,C,0.696
1330,BB,C,Control,D,0.845
1331,BB,C,Experimental,A,0.869
1332,BB,C,Experimental,B,0.636
1333,BB,C,Experimental,C,0.843
1334,BB,C,Experimental,A,0.916
1335,BB,C,Experimental,B,0.675
1336,BB,C,Experimental,C,0.675
1337,BB,C,Control,A,0.846
1338,BB,C,Control,B,0.623
1339,BB,C,Control,C,0.709
1340,BB,C,Control,D,0.845
1341,BB,C,Control,A,0.509
1342,BB,C,Control,B,0.818
1343,BB,C,Control,C,0.783
1344,BB,C,Control,D,0.841
1345,BB,D,Control,A,0.74
1346,BB,D,Control,B,0.694
1347,BB,D,Control,C,0.71
1348,BB,D,Control,D,0.845
1349,BB,D,Experimental,A,0.858
1350,BB,D,Experimental,B,0.9
1351,BB,D,Experimental,C,0.714
1352,BB,D,Control,A,0.827
1353,BB,D,Control,B,0.768
1354,BB,D,Control,C,0.788
1355,BB,D,Control,D,0.85
1356,BB,D,Experimental,A,0.856
1357,BB,D,Experimental,B,0.782
1358,BB,D,Experimental,C,0.746
1359,BB,D,Control,A,0.857
1360,BB,D,Control,B,0.674
1361,BB,D,Control,C,0.759
1362,BB,D,Control,D,0.843
1363,BB,D,Experimental,A,0.862
1364,BB,D,Experimental,B,0.891
1365,BB,D,Experimental,C,0.718
1366,BB,D,Control,A,0.787
1367,BB,D,Control,B,0.832
1368,BB,D,Control,C,0.689
1369,BB,D,Control,D,0.836
1370,BB,D,Experimental,A,0.877
1371,BB,D,Experimental,B,0.798
1372,BB,D,Experimental,C,0.568
1373,BB,D,Control,A,0.673
1374,BB,D,Control,B,0.79
1375,BB,D,Control,C,0.75
1376,BB,D,Control,D,0.857
1377,BB,D,Experimental,A,0.855
1378,BB,D,Experimental,B,0.858
1379,BB,D,Experimental,C,0.721
1380,BB,D,Control,A,0.865
1381,BB,D,Control,B,0.796
1382,BB,D,Control,C,0.51
1383,BB,D,Control,D,0.846
1384,BB,D,Experimental,A,0.859
1385,BB,D,Experimental,B,0.768
1386,BB,D,Experimental,C,0.667
1387,BB,D,Control,A,0.708
1388,BB,D,Control,B,0.671
1389,BB,D,Control,C,0.759
1390,BB,D,Control,D,0.855
1391,BB,D,Experimental,A,0.87
1392,BB,D,Experimental,B,0.75
1393,BB,D,Experimental,C,0.712
1394,BB,D,Control,A,0.727
1395,BB,D,Control,B,0.887
1396,BB,D,Control,C,0.609
1397,BB,D,Control,D,0.839
1398,BB,D,Experimental,A,0.864
1399,BB,D,Experimental,B,0.878
1400,BB,D,Experimental,C,0.615
1401,BB,D,Control,A,0.767
1402,BB,D,Control,B,0.773
1403,BB,D,Control,C,0.839
1404,BB,D,Control,D,0.849
1405,BB,D,Experimental,A,0.86
1406,BB,D,Experimental,B,0.881
1407,BB,D,Experimental,C,0.705
1408,BB,D,Control,A,0.739
1409,BB,D,Control,B,0.86
1410,BB,D,Control,C,0.771
1411,BB,D,Control,D,0.853
1412,BB,D,Experimental,A,0.857
1413,BB,D,Experimental,B,0.886
1414,BB,D,Experimental,C,0.763
1415,BB,D,Control,A,0.808
1416,BB,D,Control,B,0.783
1417,BB,D,Control,C,0.793
1418,BB,D,Control,D,0.849
1419,BB,D,Experimental,A,0.868
1420,BB,D,Experimental,B,0.655
1421,BB,D,Experimental,C,0.797
1422,BB,D,Control,A,0.828
1423,BB,D,Control,B,0.774
1424,BB,D,Control,C,0.782
1425,BB,D,Control,D,0.837
1426,BB,D,Experimental,A,0.862
1427,BB,D,Experimental,B,0.798
1428,BB,D,Experimental,C,0.825
1429,BB,D,Control,A,0.893
1430,BB,D,Control,B,0.717
1431,BB,D,Control,C,0.717
1432,BB,D,Control,D,0.849
1433,BB,D,Experimental,A,0.86
1434,BB,D,Experimental,B,0.865
1435,BB,D,Experimental,C,0.682
1436,BB,D,Control,A,0.886
1437,BB,D,Control,B,0.554
1438,BB,D,Control,C,0.761
1439,BB,D,Control,D,0.848
1440,BB,D,Experimental,A,0.859
1441,BB,D,Experimental,B,0.69
1442,BB,D,Experimental,C,0.902
1443,BB,D,Control,A,0.548
1444,BB,D,Control,B,0.788
1445,BB,D,Control,C,0.801
1446,BB,D,Control,D,0.844
1447,BB,D,Experimental,A,0.872
1448,BB,D,Experimental,B,0.628
1449,BB,D,Experimental,C,0.874
1450,BB,D,Control,A,0.751
1451,BB,D,Control,B,0.865
1452,BB,D,Control,C,0.745
1453,BB,D,Control,D,0.858
1454,BB,D,Experimental,A,0.859
1455,BB,D,Experimental,B,0.712
1456,BB,D,Experimental,C,0.83
1457,BB,D,Control,A,0.838
1458,BB,D,Control,B,0.685
1459,BB,D,Control,C,0.81
1460,BB,D,Control,D,0.847
1461,BB,D,Experimental,A,0.866
1462,BB,D,Experimental,B,0.809
1463,BB,D,Experimental,C,0.681
1464,BB,D,Control,A,0.771
1465,BB,D,Control,B,0.772
1466,BB,D,Control,C,0.754
1467,BB,D,Control,D,0.849
1468,BB,D,Experimental,A,0.865
1469,BB,D,Experimental,B,0.702
1470,BB,D,Experimental,C,0.82
1471,BB,D,Control,A,0.875
1472,BB,D,Control,B,0.607
1473,BB,D,Control,C,0.698
1474,BB,D,Control,D,0.835
1475,BB,D,Experimental,A,0.884
1476,BB,D,Experimental,B,0.582
1477,BB,D,Experimental,C,0.742
1478,BB,D,Control,A,0.519
1479,BB,D,Control,B,0.794
1480,BB,D,Control,C,0.808
1481,BB,D,Control,D,0.857
1482,BB,D,Experimental,A,0.904
1483,BB,D,Experimental,B,0.671
1484,BB,D,Experimental,C,0.718
1485,BB,D,Control,A,0.636
1486,BB,D,Control,B,0.671
1487,BB,D,Control,C,0.846
1488,BB,D,Control,D,0.847
1489,BB,D,Experimental,A,0.876
1490,BB,D,Experimental,B,0.85
1491,BB,D,Experimental,C,0.735
1492,BB,D,Control,A,0.701
1493,BB,D,Control,B,0.725
1494,BB,D,Control,C,0.801
1495,BB,D,Control,D,0.849
1496,BB,D,Experimental,A,0.863
1497,BB,D,Experimental,B,0.577
1498,BB,D,Experimental,C,0.89
1499,BB,D,Control,A,0.793
1500,BB,D,Control,B,0.623
1501,BB,D,Control,C,0.738
1502,BB,D,Control,D,0.848
1503,BB,D,Experimental,A,0.92
1504,BB,D,Experimental,B,0.671
1505,BB,D,Experimental,C,0.712
1506,BB,D,Control,A,0.705
1507,BB,D,Control,B,0.72
1508,BB,D,Control,C,0.733
1509,BB,D,Control,D,0.844
1510,BB,D,Experimental,A,0.898
1511,BB,D,Experimental,B,0.73
1512,BB,D,Experimental,C,0.713
1513,BB,D,Control,A,0.805
1514,BB,D,Control,B,0.745
1515,BB,D,Control,C,0.73
1516,BB,D,Control,D,0.85
1517,BB,D,Experimental,A,0.877
1518,BB,D,Experimental,B,0.842
1519,BB,D,Experimental,C,0.58
1520,BB,D,Control,A,0.741
1521,BB,D,Control,B,0.651
1522,BB,D,Control,C,0.819
1523,BB,D,Control,D,0.85
1524,BB,D,Experimental,A,0.856
1525,BB,D,Experimental,B,0.865
1526,BB,D,Experimental,C,0.783
1527,BB,D,Control,A,0.865
1528,BB,D,Control,B,0.723
1529,BB,D,Control,C,0.767
1530,BB,D,Control,D,0.845
1531,BB,D,Experimental,A,0.857
1532,BB,D,Experimental,B,0.856
1533,BB,D,Experimental,C,0.789
1534,BB,D,Control,A,0.719
1535,BB,D,Control,B,0.835
1536,BB,D,Control,C,0.639
1537,BB,D,Control,D,0.847
1538,BB,D,Experimental,A,0.857
1539,BB,D,Experimental,B,0.665
1540,BB,D,Experimental,C,0.889
1541,BB,D,Control,A,0.6
1542,BB,D,Control,B,0.718
1543,BB,D,Control,C,0.851
1544,BB,D,Control,D,0.851
1545,BB,D,Experimental,A,0.858
1546,BB,D,Experimental,B,0.807
1547,BB,D,Experimental,C,0.738
1548,BB,D,Control,A,0.644
1549,BB,D,Control,B,0.699
1550,BB,D,Control,C,0.875
1551,BB,D,Control,D,0.851
1552,BB,D,Experimental,A,0.891
1553,BB,D,Experimental,B,0.759
1554,BB,D,Experimental,C,0.537
1555,BB,D,Control,A,0.742
1556,BB,D,Control,B,0.684
1557,BB,D,Control,C,0.881
1558,BB,D,Control,D,0.853
1559,BB,D,Experimental,A,0.855
1560,BB,D,Experimental,B,0.757
1561,BB,D,Experimental,C,0.801
1562,BB,D,Control,A,0.737
1563,BB,D,Control,B,0.774
1564,BB,D,Control,C,0.687
1565,BB,D,Control,D,0.853
1566,BB,D,Experimental,A,0.853
1567,BB,D,Experimental,B,0.778
1568,BB,D,Experimental,C,0.776
1569,BB,D,Control,A,0.784
1570,BB,D,Control,B,0.862
1571,BB,D,Control,C,0.711
1572,BB,D,Control,D,0.844
1573,BB,D,Experimental,A,0.859
1574,BB,D,Experimental,B,0.776
1575,BB,D,Experimental,C,0.67
1576,BB,D,Control,A,0.792
1577,BB,D,Control,B,0.836
1578,BB,D,Control,C,0.754
1579,BB,D,Control,D,0.852
1580,BB,D,Experimental,A,0.881
1581,BB,D,Experimental,B,0.774
1582,BB,D,Experimental,C,0.824
1583,BB,D,Control,A,0.661
1584,BB,D,Control,B,0.733
1585,BB,D,Control,C,0.872
1586,BB,D,Control,D,0.847
1587,BB,D,Experimental,A,0.863
1588,BB,D,Experimental,B,0.89
1589,BB,D,Experimental,C,0.739
1590,BB,D,Control,A,0.814
1591,BB,D,Control,B,0.681
1592,BB,D,Control,C,0.737
1593,BB,D,Control,D,0.853
1594,BB,D,Experimental,A,0.859
1595,BB,D,Experimental,B,0.72
1596,BB,D,Experimental,C,0.868
1597,BB,D,Control,A,0.818
1598,BB,D,Control,B,0.807
1599,BB,D,Control,C,0.741
1600,BB,D,Control,D,0.832
1601,BB,D,Experimental,A,0.863
1602,BB,D,Experimental,B,0.812
1603,BB,D,Experimental,C,0.745
1604,BB,D,Control,A,0.84
1605,BB,D,Control,B,0.745
1606,BB,D,Control,C,0.659
1607,BB,D,Control,D,0.848
1608,BB,D,Experimental,A,0.881
1609,BB,D,Experimental,B,0.765
1610,BB,D,Experimental,C,0.8
1611,BB,D,Control,A,0.707
1612,BB,D,Control,B,0.718
1613,BB,D,Control,C,0.86
1614,BB,D,Control,D,0.852
1615,BB,D,Experimental,A,0.865
1616,BB,D,Experimental,B,0.768
1617,BB,D,Experimental,C,0.836
1618,BB,D,Control,A,0.724
1619,BB,D,Control,B,0.789
1620,BB,D,Control,C,0.76
1621,BB,D,Control,D,0.846
