ID,condition,subcondition,trialType,objects,ratings
3392,ISO,D,Control,D,0.152
3393,ISO,D,Experimental,A,0.187
3394,ISO,D,Experimental,B,0.753
3395,ISO,D,Experimental,C,0.753
3396,ISO,D,Control,A,0.753
3397,ISO,D,Control,B,0.753
3398,ISO,D,Control,C,0.753
3399,ISO,D,Control,D,0.152
3400,ISO,D,Experimental,A,0.187
3401,ISO,D,Experimental,B,0.753
3402,ISO,D,Experimental,C,0.753
3403,ISO,D,Control,A,0.753
3404,ISO,D,Control,B,0.753
3405,ISO,D,Control,C,0.753
3406,ISO,D,Control,D,0.152
3407,ISO,D,Experimental,A,0.187
3408,ISO,D,Experimental,B,0.753
3409,ISO,D,Experimental,C,0.753
3410,ISO,D,Control,A,0.753
3411,ISO,D,Control,B,0.753
3412,ISO,D,Control,C,0.753
3413,ISO,D,Control,D,0.152
3414,ISO,D,Experimental,A,0.187
3415,ISO,D,Experimental,B,0.753
3416,ISO,D,Experimental,C,0.753
3417,ISO,D,Control,A,0.753
3418,ISO,D,Control,B,0.753
3419,ISO,D,Control,C,0.753
3420,ISO,D,Control,D,0.152
3421,ISO,D,Experimental,A,0.187
3422,ISO,D,Experimental,B,0.753
3423,ISO,D,Experimental,C,0.753
3424,ISO,D,Control,A,0.753
3425,ISO,D,Control,B,0.753
3426,ISO,D,Control,C,0.753
3427,ISO,D,Control,D,0.152
3428,ISO,D,Experimental,A,0.187
3429,ISO,D,Experimental,B,0.753
3430,ISO,D,Experimental,C,0.753
3431,ISO,D,Control,A,0.753
3432,ISO,D,Control,B,0.753
3433,ISO,D,Control,C,0.753
3434,ISO,D,Control,D,0.152
3435,ISO,D,Experimental,A,0.187
3436,ISO,D,Experimental,B,0.753
3437,ISO,D,Experimental,C,0.753
3438,ISO,D,Control,A,0.753
3439,ISO,D,Control,B,0.753
3440,ISO,D,Control,C,0.753
3441,ISO,D,Control,D,0.152
3442,ISO,D,Experimental,A,0.187
3443,ISO,D,Experimental,B,0.753
3444,ISO,D,Experimental,C,0.753
3445,ISO,D,Control,A,0.753
3446,ISO,D,Control,B,0.753
3447,ISO,D,Control,C,0.753
3448,ISO,D,Control,D,0.152
3449,ISO,D,Experimental,A,0.187
3450,ISO,D,Experimental,B,0.753
3451,ISO,D,Experimental,C,0.753
3452,ISO,D,Control,A,0.753
3453,ISO,D,Control,B,0.753
3454,ISO,D,Control,C,0.753
3455,ISO,D,Control,D,0.152
3456,ISO,D,Experimental,A,0.187
3457,ISO,D,Experimental,B,0.753
3458,ISO,D,Experimental,C,0.753
3459,ISO,D,Control,A,0.753
3460,ISO,D,Control,B,0.753
3461,ISO,D,Control,C,0.753
3462,ISO,D,Control,D,0.152
3463,ISO,D,Experimental,A,0.187
3464,ISO,D,Experimental,B,0.753
3465,ISO,D,Experimental,C,0.753
3466,ISO,D,Control,A,0.753
3467,ISO,D,Control,B,0.753
3468,ISO,D,Control,C,0.753
3469,ISO,D,Control,D,0.152
3470,ISO,D,Experimental,A,0.187
3471,ISO,D,Experimental,B,0.753
3472,ISO,D,Experimental,C,0.753
3473,ISO,D,Control,A,0.753
3474,ISO,D,Control,B,0.753
3475,ISO,D,Control,C,0.753
3476,ISO,D,Control,D,0.152
3477,ISO,D,Experimental,A,0.187
3478,ISO,D,Experimental,B,0.753
3479,ISO,D,Experimental,C,0.753
3480,ISO,D,Control,A,0.753
3481,ISO,D,Control,B,0.753
3482,ISO,D,Control,C,0.753
3483,ISO,D,Control,D,0.152
3484,ISO,D,Experimental,A,0.187
3485,ISO,D,Experimental,B,0.753
3486,ISO,D,Experimental,C,0.753
3487,ISO,D,Control,A,0.753
3488,ISO,D,Control,B,0.753
3489,ISO,D,Control,C,0.753
3490,ISO,D,Control,D,0.152
3491,ISO,D,Experimental,A,0.187
3492,ISO,D,Experimental,B,0.753
3493,ISO,D,Experimental,C,0.753
3494,ISO,D,Control,A,0.753
3495,ISO,D,Control,B,0.753
3496,ISO,D,Control,C,0.753
3497,ISO,D,Control,D,0.152
3498,ISO,D,Experimental,A,0.187
3499,ISO,D,Experimental,B,0.753
3500,ISO,D,Experimental,C,0.753
3501,ISO,D,Control,A,0.753
3502,ISO,D,Control,B,0.753
3503,ISO,D,Control,C,0.753
3504,ISO,D,Control,D,0.152
3505,ISO,D,Experimental,A,0.187
3506,ISO,D,Experimental,B,0.753
3507,ISO,D,Experimental,C,0.753
3508,ISO,D,Control,A,0.753
3509,ISO,D,Control,B,0.753
3510,ISO,D,Control,C,0.753
3511,ISO,D,Control,D,0.152
3512,ISO,D,Experimental,A,0.187
3513,ISO,D,Experimental,B,0.753
3514,ISO,D,Experimental,C,0.753
3515,ISO,D,Control,A,0.753
3516,ISO,D,Control,B,0.753
3517,ISO,D,Control,C,0.753
3518,ISO,D,Control,D,0.152
3519,ISO,D,Experimental,A,0.187
3520,ISO,D,Experimental,B,0.753
3521,ISO,D,Experimental,C,0.753
3522,ISO,D,Control,A,0.753
3523,ISO,D,Control,B,0.753
3524,ISO,D,Control,C,0.753
3525,ISO,D,Control,D,0.152
3526,ISO,D,Experimental,A,0.187
3527,ISO,D,Experimental,B,0.753
3528,ISO,D,Experimental,C,0.753
3529,ISO,D,Control,A,0.753
3530,ISO,D,Control,B,0.753
3531,ISO,D,Control,C,0.753
3532,ISO,D,Control,D,0.152
3533,ISO,D,Experimental,A,0.187
3534,ISO,D,Experimental,B,0.753
3535,ISO,D,Experimental,C,0.753
3536,ISO,D,Control,A,0.753
3537,ISO,D,Control,B,0.753
3538,ISO,D,Control,C,0.753
3539,ISO,D,Control,D,0.152
3540,ISO,D,Experimental,A,0.187
3541,ISO,D,Experimental,B,0.753
3542,ISO,D,Experimental,C,0.753
3543,ISO,D,Control,A,0.753
3544,ISO,D,Control,B,0.753
3545,ISO,D,Control,C,0.753
3546,ISO,D,Control,D,0.152
3547,ISO,D,Experimental,A,0.187
3548,ISO,D,Experimental,B,0.753
3549,ISO,D,Experimental,C,0.753
3550,ISO,D,Control,A,0.753
3551,ISO,D,Control,B,0.753
3552,ISO,D,Control,C,0.753
3553,ISO,D,Control,D,0.152
3554,ISO,D,Experimental,A,0.187
3555,ISO,D,Experimental,B,0.753
3556,ISO,D,Experimental,C,0.753
3557,ISO,D,Control,A,0.753
3558,ISO,D,Control,B,0.753
3559,ISO,D,Control,C,0.753
3560,ISO,D,Control,D,0.152
3561,ISO,D,Experimental,A,0.187
3562,ISO,D,Experimental,B,0.753
3563,ISO,D,Experimental,C,0.753
3564,ISO,D,Control,A,0.753
3565,ISO,D,Control,B,0.753
3566,ISO,D,Control,C,0.753
3567,ISO,D,Control,D,0.152
3568,ISO,D,Experimental,A,0.187
3569,ISO,D,Experimental,B,0.753
3570,ISO,D,Experimental,C,0.753
3571,ISO,D,Control,A,0.753
3572,ISO,D,Control,B,0.753
3573,ISO,D,Control,C,0.753
3574,ISO,D,Control,D,0.152
3575,ISO,D,Experimental,A,0.187
3576,ISO,D,Experimental,B,0.753
3577,ISO,D,Experimental,C,0.753
3578,ISO,D,Control,A,0.753
3579,ISO,D,Control,B,0.753
3580,ISO,D,Control,C,0.753
3581,ISO,D,Control,D,0.152
3582,ISO,D,Experimental,A,0.187
3583,ISO,D,Experimental,B,0.753
3584,ISO,D,Experimental,C,0.753
