ID,condition,subcondition,trialType,objects,ratings
2967,ISO,C,Control,C,0.68
2968,ISO,C,Control,D,0.154
2969,ISO,C,Experimental,A,0.543
2970,ISO,C,Experimental,B,0.651
2971,ISO,C,Experimental,C,0.695
2972,ISO,C,Experimental,A,0.177
2973,ISO,C,Experimental,B,0.65
2974,ISO,C,Experimental,C,0.895
2975,ISO,C,Control,A,0.684
2976,ISO,C,Control,B,0.815
2977,ISO,C,Control,C,0.835
2978,ISO,C,Control,D,0.15
2979,ISO,C,Control,A,0.711
2980,ISO,C,Control,B,0.623
2981,ISO,C,Control,C,0.911
2982,ISO,C,Control,D,0.152
2983,ISO,C,Experimental,A,0.162
2984,ISO,C,Experimental,B,0.799
2985,ISO,C,Experimental,C,0.819
2986,ISO,C,Experimental,A,0.186
2987,ISO,C,Experimental,B,0.678
2988,ISO,C,Experimental,C,0.881
2989,ISO,C,Control,A,0.816
2990,ISO,C,Control,B,0.665
2991,ISO,C,Control,C,0.8
2992,ISO,C,Control,D,0.148
2993,ISO,C,Control,A,0.701
2994,ISO,C,Control,B,0.852
2995,ISO,C,Control,C,0.599
2996,ISO,C,Control,D,0.173
2997,ISO,C,Experimental,A,0.334
2998,ISO,C,Experimental,B,0.706
2999,ISO,C,Experimental,C,0.717
3000,ISO,C,Experimental,A,0.176
3001,ISO,C,Experimental,B,0.862
3002,ISO,C,Experimental,C,0.721
3003,ISO,C,Control,A,0.796
3004,ISO,C,Control,B,0.799
3005,ISO,C,Control,C,0.563
3006,ISO,C,Control,D,0.155
3007,ISO,C,Control,A,0.694
3008,ISO,C,Control,B,0.674
3009,ISO,C,Control,C,0.863
3010,ISO,C,Control,D,0.155
3011,ISO,C,Experimental,A,0.188
3012,ISO,C,Experimental,B,0.839
3013,ISO,C,Experimental,C,0.708
3014,ISO,C,Experimental,A,0.253
3015,ISO,C,Experimental,B,0.749
3016,ISO,C,Experimental,C,0.781
3017,ISO,C,Control,A,0.665
3018,ISO,C,Control,B,0.895
3019,ISO,C,Control,C,0.717
3020,ISO,C,Control,D,0.167
3021,ISO,C,Control,A,0.598
3022,ISO,C,Control,B,0.783
3023,ISO,C,Control,C,0.75
3024,ISO,C,Control,D,0.15
3025,ISO,C,Experimental,A,0.164
3026,ISO,C,Experimental,B,0.701
3027,ISO,C,Experimental,C,0.853
3028,ISO,C,Experimental,A,0.173
3029,ISO,C,Experimental,B,0.622
3030,ISO,C,Experimental,C,0.875
3031,ISO,C,Control,A,0.837
3032,ISO,C,Control,B,0.629
3033,ISO,C,Control,C,0.722
3034,ISO,C,Control,D,0.148
3035,ISO,C,Control,A,0.57
3036,ISO,C,Control,B,0.815
3037,ISO,C,Control,C,0.79
3038,ISO,C,Control,D,0.148
3039,ISO,C,Experimental,A,0.209
3040,ISO,C,Experimental,B,0.663
3041,ISO,C,Experimental,C,0.769
3042,ISO,C,Experimental,A,0.191
3043,ISO,C,Experimental,B,0.772
3044,ISO,C,Experimental,C,0.595
3045,ISO,C,Control,A,0.688
3046,ISO,C,Control,B,0.87
3047,ISO,C,Control,C,0.735
3048,ISO,C,Control,D,0.175
3049,ISO,C,Control,A,0.613
3050,ISO,C,Control,B,0.873
3051,ISO,C,Control,C,0.706
3052,ISO,C,Control,D,0.162
3053,ISO,C,Experimental,A,0.181
3054,ISO,C,Experimental,B,0.585
3055,ISO,C,Experimental,C,0.895
3056,ISO,C,Experimental,A,0.224
3057,ISO,C,Experimental,B,0.743
3058,ISO,C,Experimental,C,0.665
3059,ISO,C,Control,A,0.706
3060,ISO,C,Control,B,0.82
3061,ISO,C,Control,C,0.742
3062,ISO,C,Control,D,0.154
3063,ISO,C,Control,A,0.622
3064,ISO,C,Control,B,0.819
3065,ISO,C,Control,C,0.809
3066,ISO,C,Control,D,0.158
3067,ISO,C,Experimental,A,0.185
3068,ISO,C,Experimental,B,0.857
3069,ISO,C,Experimental,C,0.67
3070,ISO,C,Experimental,A,0.347
3071,ISO,C,Experimental,B,0.754
3072,ISO,C,Experimental,C,0.654
3073,ISO,C,Control,A,0.748
3074,ISO,C,Control,B,0.617
3075,ISO,C,Control,C,0.789
3076,ISO,C,Control,D,0.147
3077,ISO,C,Control,A,0.777
3078,ISO,C,Control,B,0.828
3079,ISO,C,Control,C,0.776
3080,ISO,C,Control,D,0.152
3081,ISO,C,Experimental,A,0.16
3082,ISO,C,Experimental,B,0.745
3083,ISO,C,Experimental,C,0.864
3084,ISO,C,Experimental,A,0.176
3085,ISO,C,Experimental,B,0.841
3086,ISO,C,Experimental,C,0.781
3087,ISO,C,Control,A,0.74
3088,ISO,C,Control,B,0.734
3089,ISO,C,Control,C,0.85
3090,ISO,C,Control,D,0.151
3091,ISO,C,Control,A,0.695
3092,ISO,C,Control,B,0.732
3093,ISO,C,Control,C,0.723
3094,ISO,C,Control,D,0.15
3095,ISO,C,Experimental,A,0.329
3096,ISO,C,Experimental,B,0.682
3097,ISO,C,Experimental,C,0.676
3098,ISO,C,Experimental,A,0.179
3099,ISO,C,Experimental,B,0.736
3100,ISO,C,Experimental,C,0.708
3101,ISO,C,Control,A,0.707
3102,ISO,C,Control,B,0.675
3103,ISO,C,Control,C,0.844
3104,ISO,C,Control,D,0.154
3105,ISO,C,Control,A,0.493
3106,ISO,C,Control,B,0.833
3107,ISO,C,Control,C,0.821
3108,ISO,C,Control,D,0.154
3109,ISO,C,Experimental,A,0.168
3110,ISO,C,Experimental,B,0.845
3111,ISO,C,Experimental,C,0.686
3112,ISO,C,Experimental,A,0.327
3113,ISO,C,Experimental,B,0.785
3114,ISO,C,Experimental,C,0.631
3115,ISO,C,Control,A,0.594
3116,ISO,C,Control,B,0.746
3117,ISO,C,Control,C,0.823
3118,ISO,C,Control,D,0.141
3119,ISO,C,Control,A,0.902
3120,ISO,C,Control,B,0.721
3121,ISO,C,Control,C,0.674
3122,ISO,C,Control,D,0.151
3123,ISO,C,Experimental,A,0.176
3124,ISO,C,Experimental,B,0.733
3125,ISO,C,Experimental,C,0.861
3126,ISO,C,Experimental,A,0.257
3127,ISO,C,Experimental,B,0.767
3128,ISO,C,Experimental,C,0.56
3129,ISO,C,Control,A,0.874
3130,ISO,C,Control,B,0.757
3131,ISO,C,Control,C,0.649
3132,ISO,C,Control,D,0.17
3133,ISO,C,Control,A,0.806
3134,ISO,C,Control,B,0.514
3135,ISO,C,Control,C,0.853
3136,ISO,C,Control,D,0.152
3137,ISO,D,Control,A,0.858
3138,ISO,D,Control,B,0.78
3139,ISO,D,Control,C,0.679
3140,ISO,D,Control,D,0.149
3141,ISO,D,Experimental,A,0.202
3142,ISO,D,Experimental,B,0.767
3143,ISO,D,Experimental,C,0.821
3144,ISO,D,Control,A,0.653
3145,ISO,D,Control,B,0.739
3146,ISO,D,Control,C,0.856
3147,ISO,D,Control,D,0.148
3148,ISO,D,Experimental,A,0.163
3149,ISO,D,Experimental,B,0.678
3150,ISO,D,Experimental,C,0.817
3151,ISO,D,Control,A,0.695
3152,ISO,D,Control,B,0.87
3153,ISO,D,Control,C,0.749
3154,ISO,D,Control,D,0.146
3155,ISO,D,Experimental,A,0.18
3156,ISO,D,Experimental,B,0.703
3157,ISO,D,Experimental,C,0.88
3158,ISO,D,Control,A,0.786
3159,ISO,D,Control,B,0.812
3160,ISO,D,Control,C,0.776
3161,ISO,D,Control,D,0.148
3162,ISO,D,Experimental,A,0.218
3163,ISO,D,Experimental,B,0.832
3164,ISO,D,Experimental,C,0.474
3165,ISO,D,Control,A,0.78
3166,ISO,D,Control,B,0.654
3167,ISO,D,Control,C,0.801
3168,ISO,D,Control,D,0.14
3169,ISO,D,Experimental,A,0.159
3170,ISO,D,Experimental,B,0.83
3171,ISO,D,Experimental,C,0.749
3172,ISO,D,Control,A,0.771
3173,ISO,D,Control,B,0.84
3174,ISO,D,Control,C,0.574
3175,ISO,D,Control,D,0.151
3176,ISO,D,Experimental,A,0.202
3177,ISO,D,Experimental,B,0.815
3178,ISO,D,Experimental,C,0.777
3179,ISO,D,Control,A,0.842
3180,ISO,D,Control,B,0.739
3181,ISO,D,Control,C,0.575
3182,ISO,D,Control,D,0.151
3183,ISO,D,Experimental,A,0.177
3184,ISO,D,Experimental,B,0.831
3185,ISO,D,Experimental,C,0.754
3186,ISO,D,Control,A,0.652
3187,ISO,D,Control,B,0.693
3188,ISO,D,Control,C,0.888
3189,ISO,D,Control,D,0.156
3190,ISO,D,Experimental,A,0.175
3191,ISO,D,Experimental,B,0.733
3192,ISO,D,Experimental,C,0.715
3193,ISO,D,Control,A,0.799
3194,ISO,D,Control,B,0.776
3195,ISO,D,Control,C,0.603
3196,ISO,D,Control,D,0.177
3197,ISO,D,Experimental,A,0.187
3198,ISO,D,Experimental,B,0.73
3199,ISO,D,Experimental,C,0.653
3200,ISO,D,Control,A,0.833
3201,ISO,D,Control,B,0.82
3202,ISO,D,Control,C,0.475
3203,ISO,D,Control,D,0.164
3204,ISO,D,Experimental,A,0.19
3205,ISO,D,Experimental,B,0.816
3206,ISO,D,Experimental,C,0.581
3207,ISO,D,Control,A,0.66
3208,ISO,D,Control,B,0.91
3209,ISO,D,Control,C,0.703
3210,ISO,D,Control,D,0.147
3211,ISO,D,Experimental,A,0.159
3212,ISO,D,Experimental,B,0.846
3213,ISO,D,Experimental,C,0.72
3214,ISO,D,Control,A,0.769
3215,ISO,D,Control,B,0.861
3216,ISO,D,Control,C,0.672
3217,ISO,D,Control,D,0.152
3218,ISO,D,Experimental,A,0.174
3219,ISO,D,Experimental,B,0.875
3220,ISO,D,Experimental,C,0.588
3221,ISO,D,Control,A,0.73
3222,ISO,D,Control,B,0.768
3223,ISO,D,Control,C,0.649
3224,ISO,D,Control,D,0.164
3225,ISO,D,Experimental,A,0.254
3226,ISO,D,Experimental,B,0.728
3227,ISO,D,Experimental,C,0.797
3228,ISO,D,Control,A,0.708
3229,ISO,D,Control,B,0.735
3230,ISO,D,Control,C,0.717
3231,ISO,D,Control,D,0.144
3232,ISO,D,Experimental,A,0.201
3233,ISO,D,Experimental,B,0.833
3234,ISO,D,Experimental,C,0.766
3235,ISO,D,Control,A,0.711
3236,ISO,D,Control,B,0.86
3237,ISO,D,Control,C,0.736
3238,ISO,D,Control,D,0.154
3239,ISO,D,Experimental,A,0.268
3240,ISO,D,Experimental,B,0.729
3241,ISO,D,Experimental,C,0.695
3242,ISO,D,Control,A,0.511
3243,ISO,D,Control,B,0.782
3244,ISO,D,Control,C,0.831
3245,ISO,D,Control,D,0.146
3246,ISO,D,Experimental,A,0.178
3247,ISO,D,Experimental,B,0.768
3248,ISO,D,Experimental,C,0.739
3249,ISO,D,Control,A,0.742
3250,ISO,D,Control,B,0.575
3251,ISO,D,Control,C,0.828
3252,ISO,D,Control,D,0.175
3253,ISO,D,Experimental,A,0.155
3254,ISO,D,Experimental,B,0.82
3255,ISO,D,Experimental,C,0.777
3256,ISO,D,Control,A,0.57
3257,ISO,D,Control,B,0.875
3258,ISO,D,Control,C,0.741
3259,ISO,D,Control,D,0.149
3260,ISO,D,Experimental,A,0.297
3261,ISO,D,Experimental,B,0.73
3262,ISO,D,Experimental,C,0.59
3263,ISO,D,Control,A,0.833
3264,ISO,D,Control,B,0.621
3265,ISO,D,Control,C,0.703
3266,ISO,D,Control,D,0.156
3267,ISO,D,Experimental,A,0.234
3268,ISO,D,Experimental,B,0.504
3269,ISO,D,Experimental,C,0.818
3270,ISO,D,Control,A,0.768
3271,ISO,D,Control,B,0.752
3272,ISO,D,Control,C,0.651
3273,ISO,D,Control,D,0.154
3274,ISO,D,Experimental,A,0.172
3275,ISO,D,Experimental,B,0.7
3276,ISO,D,Experimental,C,0.745
3277,ISO,D,Control,A,0.675
3278,ISO,D,Control,B,0.733
3279,ISO,D,Control,C,0.734
3280,ISO,D,Control,D,0.163
3281,ISO,D,Experimental,A,0.157
3282,ISO,D,Experimental,B,0.811
3283,ISO,D,Experimental,C,0.775
3284,ISO,D,Control,A,0.746
3285,ISO,D,Control,B,0.878
3286,ISO,D,Control,C,0.604
3287,ISO,D,Control,D,0.153
3288,ISO,D,Experimental,A,0.181
3289,ISO,D,Experimental,B,0.722
3290,ISO,D,Experimental,C,0.72
3291,ISO,D,Control,A,0.774
3292,ISO,D,Control,B,0.687
3293,ISO,D,Control,C,0.819
3294,ISO,D,Control,D,0.144
3295,ISO,D,Experimental,A,0.165
3296,ISO,D,Experimental,B,0.883
3297,ISO,D,Experimental,C,0.65
3298,ISO,D,Control,A,0.843
3299,ISO,D,Control,B,0.782
3300,ISO,D,Control,C,0.752
3301,ISO,D,Control,D,0.15
3302,ISO,D,Experimental,A,0.183
3303,ISO,D,Experimental,B,0.744
3304,ISO,D,Experimental,C,0.745
3305,ISO,D,Control,A,0.531
3306,ISO,D,Control,B,0.797
3307,ISO,D,Control,C,0.856
3308,ISO,D,Control,D,0.171
3309,ISO,D,Experimental,A,0.175
3310,ISO,D,Experimental,B,0.837
3311,ISO,D,Experimental,C,0.691
3312,ISO,D,Control,A,0.616
3313,ISO,D,Control,B,0.899
3314,ISO,D,Control,C,0.716
3315,ISO,D,Control,D,0.177
3316,ISO,D,Experimental,A,0.161
3317,ISO,D,Experimental,B,0.771
3318,ISO,D,Experimental,C,0.754
3319,ISO,D,Control,A,0.708
3320,ISO,D,Control,B,0.647
3321,ISO,D,Control,C,0.84
3322,ISO,D,Control,D,0.149
3323,ISO,D,Experimental,A,0.564
3324,ISO,D,Experimental,B,0.648
3325,ISO,D,Experimental,C,0.673
3326,ISO,D,Control,A,0.783
3327,ISO,D,Control,B,0.585
3328,ISO,D,Control,C,0.789
3329,ISO,D,Control,D,0.16
3330,ISO,D,Experimental,A,0.192
3331,ISO,D,Experimental,B,0.789
3332,ISO,D,Experimental,C,0.645
3333,ISO,D,Control,A,0.657
3334,ISO,D,Control,B,0.79
3335,ISO,D,Control,C,0.688
3336,ISO,D,Control,D,0.144
3337,ISO,D,Experimental,A,0.2
3338,ISO,D,Experimental,B,0.69
3339,ISO,D,Experimental,C,0.664
3340,ISO,D,Control,A,0.807
3341,ISO,D,Control,B,0.629
3342,ISO,D,Control,C,0.717
3343,ISO,D,Control,D,0.154
3344,ISO,D,Experimental,A,0.192
3345,ISO,D,Experimental,B,0.798
3346,ISO,D,Experimental,C,0.812
3347,ISO,D,Control,A,0.741
3348,ISO,D,Control,B,0.77
3349,ISO,D,Control,C,0.666
3350,ISO,D,Control,D,0.165
3351,ISO,D,Experimental,A,0.231
3352,ISO,D,Experimental,B,0.485
3353,ISO,D,Experimental,C,0.813
3354,ISO,D,Control,A,0.784
3355,ISO,D,Control,B,0.797
3356,ISO,D,Control,C,0.8
3357,ISO,D,Control,D,0.151
3358,ISO,D,Experimental,A,0.182
3359,ISO,D,Experimental,B,0.763
3360,ISO,D,Experimental,C,0.715
3361,ISO,D,Control,A,0.686
3362,ISO,D,Control,B,0.645
3363,ISO,D,Control,C,0.893
3364,ISO,D,Control,D,0.143
3365,ISO,D,Experimental,A,0.202
3366,ISO,D,Experimental,B,0.761
3367,ISO,D,Experimental,C,0.827
3368,ISO,D,Control,A,0.814
3369,ISO,D,Control,B,0.74
3370,ISO,D,Control,C,0.626
3371,ISO,D,Control,D,0.14
3372,ISO,D,Experimental,A,0.21
3373,ISO,D,Experimental,B,0.717
3374,ISO,D,Experimental,C,0.841
3375,ISO,D,Control,A,0.741
3376,ISO,D,Control,B,0.878
3377,ISO,D,Control,C,0.719
3378,ISO,D,Control,D,0.153
3379,ISO,D,Experimental,A,0.167
3380,ISO,D,Experimental,B,0.79
3381,ISO,D,Experimental,C,0.778
3382,ISO,D,Control,A,0.769
3383,ISO,D,Control,B,0.575
3384,ISO,D,Control,C,0.877
3385,ISO,D,Control,D,0.175
3386,ISO,D,Experimental,A,0.161
3387,ISO,D,Experimental,B,0.824
3388,ISO,D,Experimental,C,0.812
3389,ISO,D,Control,A,0.781
3390,ISO,D,Control,B,0.806
3391,ISO,D,Control,C,0.695
3392,ISO,D,Control,D,0.161
3393,ISO,D,Experimental,A,0.193
3394,ISO,D,Experimental,B,0.522
3395,ISO,D,Experimental,C,0.831
3396,ISO,D,Control,A,0.757
3397,ISO,D,Control,B,0.561
3398,ISO,D,Control,C,0.87
3399,ISO,D,Control,D,0.149
3400,ISO,D,Experimental,A,0.162
3401,ISO,D,Experimental,B,0.835
3402,ISO,D,Experimental,C,0.784
3403,ISO,D,Control,A,0.688
3404,ISO,D,Control,B,0.858
3405,ISO,D,Control,C,0.628
3406,ISO,D,Control,D,0.154
3407,ISO,D,Experimental,A,0.187
3408,ISO,D,Experimental,B,0.573
3409,ISO,D,Experimental,C,0.881
3410,ISO,D,Control,A,0.741
3411,ISO,D,Control,B,0.742
3412,ISO,D,Control,C,0.667
3413,ISO,D,Control,D,0.147
3414,ISO,D,Experimental,A,0.162
3415,ISO,D,Experimental,B,0.831
3416,ISO,D,Experimental,C,0.748
3417,ISO,D,Control,A,0.549
3418,ISO,D,Control,B,0.863
3419,ISO,D,Control,C,0.776
3420,ISO,D,Control,D,0.176
3421,ISO,D,Experimental,A,0.17
3422,ISO,D,Experimental,B,0.702
3423,ISO,D,Experimental,C,0.85
3424,ISO,D,Control,A,0.919
3425,ISO,D,Control,B,0.665
3426,ISO,D,Control,C,0.673
3427,ISO,D,Control,D,0.145
3428,ISO,D,Experimental,A,0.32
3429,ISO,D,Experimental,B,0.731
3430,ISO,D,Experimental,C,0.571
3431,ISO,D,Control,A,0.626
3432,ISO,D,Control,B,0.71
3433,ISO,D,Control,C,0.844
3434,ISO,D,Control,D,0.141
3435,ISO,D,Experimental,A,0.161
3436,ISO,D,Experimental,B,0.807
3437,ISO,D,Experimental,C,0.828
3438,ISO,D,Control,A,0.775
3439,ISO,D,Control,B,0.845
3440,ISO,D,Control,C,0.757
3441,ISO,D,Control,D,0.148
3442,ISO,D,Experimental,A,0.254
3443,ISO,D,Experimental,B,0.799
3444,ISO,D,Experimental,C,0.551
3445,ISO,D,Control,A,0.653
3446,ISO,D,Control,B,0.816
3447,ISO,D,Control,C,0.843
3448,ISO,D,Control,D,0.16
3449,ISO,D,Experimental,A,0.301
3450,ISO,D,Experimental,B,0.644
3451,ISO,D,Experimental,C,0.768
3452,ISO,D,Control,A,0.805
3453,ISO,D,Control,B,0.78
3454,ISO,D,Control,C,0.768
3455,ISO,D,Control,D,0.155
3456,ISO,D,Experimental,A,0.162
3457,ISO,D,Experimental,B,0.71
3458,ISO,D,Experimental,C,0.847
3459,ISO,D,Control,A,0.737
3460,ISO,D,Control,B,0.876
3461,ISO,D,Control,C,0.731
3462,ISO,D,Control,D,0.15
3463,ISO,D,Experimental,A,0.185
3464,ISO,D,Experimental,B,0.878
3465,ISO,D,Experimental,C,0.726
3466,ISO,D,Control,A,0.748
3467,ISO,D,Control,B,0.882
3468,ISO,D,Control,C,0.618
3469,ISO,D,Control,D,0.152
3470,ISO,D,Experimental,A,0.355
3471,ISO,D,Experimental,B,0.77
3472,ISO,D,Experimental,C,0.648
3473,ISO,D,Control,A,0.74
3474,ISO,D,Control,B,0.626
3475,ISO,D,Control,C,0.765
3476,ISO,D,Control,D,0.146
3477,ISO,D,Experimental,A,0.186
3478,ISO,D,Experimental,B,0.656
3479,ISO,D,Experimental,C,0.865
3480,ISO,D,Control,A,0.763
3481,ISO,D,Control,B,0.636
3482,ISO,D,Control,C,0.77
3483,ISO,D,Control,D,0.162
3484,ISO,D,Experimental,A,0.205
3485,ISO,D,Experimental,B,0.786
3486,ISO,D,Experimental,C,0.712
3487,ISO,D,Control,A,0.677
3488,ISO,D,Control,B,0.782
3489,ISO,D,Control,C,0.784
3490,ISO,D,Control,D,0.155
3491,ISO,D,Experimental,A,0.196
3492,ISO,D,Experimental,B,0.677
3493,ISO,D,Experimental,C,0.754
3494,ISO,D,Control,A,0.551
3495,ISO,D,Control,B,0.796
3496,ISO,D,Control,C,0.811
3497,ISO,D,Control,D,0.156
3498,ISO,D,Experimental,A,0.341
3499,ISO,D,Experimental,B,0.718
3500,ISO,D,Experimental,C,0.618
3501,ISO,D,Control,A,0.791
3502,ISO,D,Control,B,0.832
3503,ISO,D,Control,C,0.51
3504,ISO,D,Control,D,0.165
3505,ISO,D,Experimental,A,0.34
3506,ISO,D,Experimental,B,0.711
3507,ISO,D,Experimental,C,0.73
3508,ISO,D,Control,A,0.668
3509,ISO,D,Control,B,0.824
3510,ISO,D,Control,C,0.814
3511,ISO,D,Control,D,0.147
3512,ISO,D,Experimental,A,0.434
3513,ISO,D,Experimental,B,0.663
3514,ISO,D,Experimental,C,0.68
3515,ISO,D,Control,A,0.798
3516,ISO,D,Control,B,0.844
3517,ISO,D,Control,C,0.726
3518,ISO,D,Control,D,0.154
3519,ISO,D,Experimental,A,0.174
3520,ISO,D,Experimental,B,0.741
3521,ISO,D,Experimental,C,0.838
3522,ISO,D,Control,A,0.796
3523,ISO,D,Control,B,0.81
3524,ISO,D,Control,C,0.779
3525,ISO,D,Control,D,0.15
3526,ISO,D,Experimental,A,0.194
3527,ISO,D,Experimental,B,0.847
3528,ISO,D,Experimental,C,0.735
3529,ISO,D,Control,A,0.666
3530,ISO,D,Control,B,0.817
3531,ISO,D,Control,C,0.818
3532,ISO,D,Control,D,0.15
3533,ISO,D,Experimental,A,0.211
3534,ISO,D,Experimental,B,0.795
3535,ISO,D,Experimental,C,0.638
3536,ISO,D,Control,A,0.77
3537,ISO,D,Control,B,0.842
3538,ISO,D,Control,C,0.517
3539,ISO,D,Control,D,0.149
3540,ISO,D,Experimental,A,0.165
3541,ISO,D,Experimental,B,0.804
3542,ISO,D,Experimental,C,0.835
3543,ISO,D,Control,A,0.872
3544,ISO,D,Control,B,0.74
3545,ISO,D,Control,C,0.708
3546,ISO,D,Control,D,0.167
3547,ISO,D,Experimental,A,0.161
3548,ISO,D,Experimental,B,0.825
3549,ISO,D,Experimental,C,0.724
3550,ISO,D,Control,A,0.734
3551,ISO,D,Control,B,0.596
3552,ISO,D,Control,C,0.901
3553,ISO,D,Control,D,0.15
3554,ISO,D,Experimental,A,0.178
3555,ISO,D,Experimental,B,0.587
3556,ISO,D,Experimental,C,0.904
3557,ISO,D,Control,A,0.616
3558,ISO,D,Control,B,0.731
3559,ISO,D,Control,C,0.861
3560,ISO,D,Control,D,0.148
3561,ISO,D,Experimental,A,0.182
3562,ISO,D,Experimental,B,0.861
3563,ISO,D,Experimental,C,0.739
3564,ISO,D,Control,A,0.685
3565,ISO,D,Control,B,0.872
3566,ISO,D,Control,C,0.775
3567,ISO,D,Control,D,0.165
3568,ISO,D,Experimental,A,0.293
3569,ISO,D,Experimental,B,0.61
3570,ISO,D,Experimental,C,0.804
3571,ISO,D,Control,A,0.793
3572,ISO,D,Control,B,0.775
3573,ISO,D,Control,C,0.544
3574,ISO,D,Control,D,0.148
3575,ISO,D,Experimental,A,0.22
3576,ISO,D,Experimental,B,0.801
3577,ISO,D,Experimental,C,0.667
3578,ISO,D,Control,A,0.727
3579,ISO,D,Control,B,0.726
3580,ISO,D,Control,C,0.701
3581,ISO,D,Control,D,0.154
3582,ISO,D,Experimental,A,0.189
3583,ISO,D,Experimental,B,0.866
3584,ISO,D,Experimental,C,0.739
